Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-February-2018,530.50,530.50,505.05,511.75,516.824229204805332828,179717,3335,92882100.00,63873,35.54,25.45,-18.75
1-February-2018,537.00,544.65,528.00,532.30,536.789156397624083385,236877,5276,127153005.00,111240,46.96,16.65,-4.70
31-January-2018,536.00,540.35,529.85,534.40,534.735934089623022823,296888,3223,158756682.00,204879,69.01,10.50,-1.60
30-January-2018,548.05,549.95,537.00,538.55,540.576253119580390000,118205,2972,63898816.00,53096,44.92,12.95,-9.50
29-January-2018,557.00,562.05,547.10,548.70,554.518826340051818701,148595,2891,82398725.00,46785,31.48,14.95,-8.30
25-January-2018,575.00,575.00,555.65,557.25,563.497766731822081494,113063,1947,63710748.00,32580,28.82,19.35,-17.75
24-January-2018,573.00,577.95,567.00,569.70,570.541668728046306832,80852,1575,46129435.00,24393,30.17,10.95,-3.30
23-January-2018,575.00,581.25,570.65,573.10,575.711638170935330475,204826,1731,117920712.00,130192,63.56,10.60,-1.90
22-January-2018,562.05,574.40,561.25,573.45,569.896703101789237966,135309,1964,77112153.00,36666,27.10,13.15,11.40
19-January-2018,552.60,563.70,551.00,562.05,558.001474963978480872,117291,1774,65448551.00,24097,20.54,12.70,9.45
18-January-2018,558.00,562.65,545.00,551.30,555.770124161575177120,127173,1938,70678954.00,33385,26.25,17.65,-6.70
17-January-2018,553.00,559.50,542.70,557.95,553.322270687509277550,175154,3000,96916609.00,45551,26.01,16.80,4.95
16-January-2018,569.00,569.25,553.00,554.05,557.800164280685285144,178962,3924,99825033.00,40531,22.65,16.25,-14.95
15-January-2018,567.20,571.15,565.60,568.75,569.239934270694693325,268982,3482,153115296.00,121398,45.13,5.55,1.55
12-January-2018,576.00,576.00,560.85,566.90,567.659980478282088823,122940,3269,69788118.00,29863,24.29,15.15,-9.10
11-January-2018,575.00,576.40,565.60,568.70,568.664850025004337487,97983,5357,55719488.00,40440,41.27,10.80,-6.30
10-January-2018,584.90,584.90,571.10,574.45,574.601580560184936293,111606,3724,64128984.00,35021,31.38,13.80,-10.45
9-January-2018,586.15,588.00,576.05,578.40,582.131868131868131868,137046,7468,79778844.00,53454,39.00,11.95,-7.75
8-January-2018,575.00,586.00,572.60,584.00,580.170045177188453414,204528,6772,118661019.00,90185,44.09,13.40,9.00
5-January-2018,565.00,574.00,565.00,570.90,570.759932883781302434,63174,2425,36057188.00,21545,34.10,9.00,5.90
4-January-2018,566.05,569.00,562.00,567.35,566.362842415992413698,65381,1555,37029369.00,17364,26.56,7.00,1.30
3-January-2018,562.00,569.35,562.00,566.95,566.455857296114768926,47539,1950,26928745.00,16609,34.94,7.35,4.95
2-January-2018,566.00,570.00,559.10,562.65,563.326347886347886347,72150,1513,40643996.00,23301,32.30,10.90,-3.35
1-January-2018,568.00,573.00,564.50,565.65,568.982203389830508474,64900,1158,36926945.00,25918,39.94,8.50,-2.35
