Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-April-2018,272.00,274.00,258.90,261.90,262.756754817785259500,2550809,17777,670242295.00,470300,18.44,15.10,-10.10
28-March-2018,283.00,283.00,277.40,278.40,279.594365988483369211,485906,3614,135856580.00,123549,25.43,5.60,-4.60
27-March-2018,283.00,287.80,281.30,283.90,285.701010564813897817,1999278,8216,571195745.00,1187265,59.38,6.50,0.90
26-March-2018,275.55,282.80,275.55,281.45,278.836381124590346403,2856987,9265,796631916.00,1989932,69.65,7.25,5.90
23-March-2018,277.00,277.85,273.65,275.80,275.764629192085040869,1348434,7409,371850402.00,489721,36.32,4.20,-1.20
22-March-2018,289.60,289.70,281.15,283.55,284.025400734204345942,1184139,5928,336325554.00,481989,40.70,8.55,-6.05
21-March-2018,294.55,296.50,287.50,289.60,290.857054080665836847,2153080,4975,626238506.00,1812882,84.20,9.00,-4.95
20-March-2018,292.55,297.00,290.35,291.75,292.812231760297924248,3346354,4131,979853383.00,2798867,83.64,6.65,-0.80
19-March-2018,298.10,299.95,291.30,295.00,295.001752302113505394,986702,8598,291078819.00,405047,41.05,8.65,-3.10
16-March-2018,302.80,302.80,297.40,298.10,299.583884330241811757,808232,4674,242133282.00,226069,27.97,5.40,-4.70
15-March-2018,306.90,306.90,300.65,301.45,302.878583759087242816,945969,6372,286513751.00,503207,53.19,6.25,-5.45
14-March-2018,301.05,307.30,298.10,306.35,301.922786435495850141,461823,3311,139434887.00,89957,19.48,9.20,5.30
13-March-2018,300.70,306.85,300.00,304.00,303.561191238603862331,637387,4968,193485957.00,109865,17.24,6.85,3.30
12-March-2018,294.30,301.90,293.75,300.70,296.413192837486465424,922637,5526,273481779.00,479942,52.02,8.15,6.40
9-March-2018,300.95,300.95,290.65,292.70,294.535658098143562663,584776,3673,172237384.00,197459,33.77,10.30,-8.25
8-March-2018,288.00,297.95,288.00,296.95,292.873675718587990267,1555655,9395,455610398.00,652919,41.97,9.95,8.95
7-March-2018,292.00,294.00,285.30,286.70,287.917178667633397276,1428871,7654,411396507.00,611680,42.81,8.70,-5.30
6-March-2018,308.40,308.40,294.00,295.10,299.928543647486378763,881895,6037,264505483.00,176107,19.97,14.40,-13.30
5-March-2018,304.80,306.35,299.50,303.10,303.227214149524450581,3408058,7821,1033415933.00,618406,18.15,6.85,-1.70
1-March-2018,313.00,313.95,304.35,305.25,307.603573786380492190,1708608,8509,525573927.00,778136,45.54,9.60,-7.75
28-February-2018,315.00,317.00,311.20,313.50,313.328839657852393567,1207549,6638,378359927.00,500084,41.41,5.80,-1.50
27-February-2018,329.00,329.00,319.05,319.65,320.399998703389226155,2622221,4551,840159605.00,2169175,82.72,9.95,-9.35
26-February-2018,323.10,327.75,323.10,327.00,325.482733317717470803,418378,4273,136174815.00,180297,43.09,4.65,3.90
23-February-2018,319.50,323.50,318.50,321.30,320.780285396360228932,3483296,4235,1117372685.00,2852648,81.90,5.00,1.80
22-February-2018,318.90,319.10,314.05,318.00,317.166533190230715756,1343558,6220,426131633.00,730146,54.34,5.05,-0.90
21-February-2018,315.00,320.30,315.00,319.30,318.258256466307748737,2031105,6633,646415936.00,1282691,63.15,5.30,4.30
20-February-2018,320.95,324.00,316.55,317.65,319.055370121086670440,4907394,9958,1565730409.00,1373685,27.99,7.45,-3.30
19-February-2018,325.00,330.00,315.25,319.75,320.461628885924327017,2296011,15039,735783425.00,1412596,61.52,14.75,-5.25
16-February-2018,331.00,334.00,318.85,321.00,321.822699630671390857,4329207,7057,1393237084.00,3500051,80.85,15.15,-10.00
15-February-2018,321.10,331.50,320.00,328.60,327.471343504047542605,756879,7045,247856183.00,248615,32.85,11.50,7.50
14-February-2018,327.35,327.35,316.50,318.55,319.106286866798874590,2841988,4720,906896238.00,2429512,85.49,10.85,-8.80
12-February-2018,333.90,333.90,323.40,326.00,326.179411002713940480,470902,5305,153598537.00,160803,34.15,10.50,-7.90
9-February-2018,324.00,328.50,322.95,326.75,325.589025382585030292,584968,5899,190459161.00,133104,22.75,5.55,2.75
8-February-2018,332.25,338.25,329.90,334.55,335.106023747594296914,677037,3954,226879177.00,228574,33.76,8.35,2.30
7-February-2018,335.00,336.30,330.00,332.25,333.153528718342189092,626899,7729,208853614.00,233364,37.23,6.30,-2.75
6-February-2018,318.85,337.70,311.60,330.75,325.649684767134431563,914562,6334,297826827.00,207364,22.67,26.10,11.90
5-February-2018,329.90,340.50,326.00,331.65,329.264972993125732131,2172595,5987,715359434.00,1228471,56.54,14.50,1.75
2-February-2018,340.00,343.80,333.50,334.80,337.405494176173256348,1251325,4780,422203930.00,689084,55.07,10.30,-5.20
1-February-2018,349.70,355.70,343.65,345.75,350.764640872876332472,1990660,15131,698253140.00,738925,37.12,12.05,-3.95
31-January-2018,349.40,353.85,343.55,352.95,347.849446400080748853,1743678,8655,606537427.00,887494,50.90,10.30,3.55
